#Chr,Start,End,Direct,Length,Sample,Type,Share_depth,Share_start,Share_end
1,26456131,26456211,ler_hete,81,Sample_6,20-2000bp,1,26456131,26456211
1,26540734,26540980,ler_hete,247,Sample_6,20-2000bp,2,26540734,26540980
1,26731104,26731180,ler_hete,77,Sample_6,20-2000bp,1,26731104,26731180
1,26883656,26883696,ler_hete,41,Sample_6,20-2000bp,1,26883656,26883696
1,27081503,27081783,ler_hete,281,Sample_6,20-2000bp,5,27081503,27081783
1,27161287,27162080,ler_hete,794,Sample_6,20-2000bp,3,27161287,27162080
1,27361898,27362281,ler_hete,384,Sample_6,20-2000bp,1,27361898,27362281
1,27401675,27401750,ler_hete,76,Sample_6,20-2000bp,3,27401675,27401750
1,27436297,27437644,ler_hete,1348,Sample_6,20-2000bp,5,27436297,27440050
1,27445043,27445063,ler_hete,21,Sample_6,20-2000bp,1,27445043,27445063
1,27668054,27668218,ler_hete,165,Sample_6,20-2000bp,3,27668054,27668218
1,28012120,28012207,ler_hete,88,Sample_6,20-2000bp,5,28012120,28012207
1,28132822,28133681,ler_hete,860,Sample_6,20-2000bp,2,28132822,28133681
1,28362760,28362822,ler_hete,63,Sample_6,20-2000bp,2,28362760,28362822
1,29002125,29002455,ler_hete,331,Sample_6,20-2000bp,2,29002125,29002455
1,29147914,29148053,ler_hete,140,Sample_6,20-2000bp,6,29147914,29148175
1,29458264,29459230,ler_hete,967,Sample_6,20-2000bp,7,29458264,29459230
1,29500818,29501276,ler_hete,459,Sample_6,20-2000bp,1,29500818,29501276
1,29812932,29813146,ler_hete,215,Sample_6,20-2000bp,5,29812932,29813146
1,30133132,30133722,ler_hete,591,Sample_6,20-2000bp,1,30133132,30133722
1,30210834,30210875,ler_hete,42,Sample_6,20-2000bp,6,30210834,30210875
1,30380407,30380681,ler_hete,275,Sample_6,20-2000bp,5,30380407,30381051
1,30409757,30409786,ler_hete,30,Sample_6,20-2000bp,1,30409757,30409786
2,10524482,10525113,col_hete,632,Sample_6,20-2000bp,1,10524482,10525113
2,10533574,10533629,col_hete,56,Sample_6,20-2000bp,4,10533426,10533629
2,10537176,10537350,col_hete,175,Sample_6,20-2000bp,3,10537176,10537350
2,12692407,12692670,col_hete,264,Sample_6,20-2000bp,7,12692407,12692670
2,13042494,13042944,col_hete,451,Sample_6,20-2000bp,3,13042494,13042944
2,13727027,13727245,col_hete,219,Sample_6,20-2000bp,12,13727027,13727245
2,14417346,14417366,col_hete,21,Sample_6,20-2000bp,5,14417346,14417366
2,14457616,14457906,col_hete,291,Sample_6,20-2000bp,10,14457616,14457906
2,16125740,16126287,col_hete,548,Sample_6,20-2000bp,15,16125740,16126287
2,16280013,16280035,col_hete,23,Sample_6,20-2000bp,10,16280013,16280035
2,16921004,16921603,col_hete,600,Sample_6,20-2000bp,13,16921004,16921603
3,186187,186257,ler_hete,71,Sample_6,20-2000bp,1,186187,186257
3,595163,596292,ler_hete,1130,Sample_6,20-2000bp,1,595163,596292
3,739091,740006,ler_hete,916,Sample_6,20-2000bp,5,739091,740006
3,851068,851113,ler_hete,46,Sample_6,20-2000bp,7,851068,851147
3,889862,890712,ler_hete,851,Sample_6,20-2000bp,1,889862,890712
3,903437,903762,ler_hete,326,Sample_6,20-2000bp,6,903437,903762
3,949386,949595,ler_hete,210,Sample_6,20-2000bp,3,949386,949595
3,1176081,1176424,ler_hete,344,Sample_6,20-2000bp,4,1176081,1176424
3,1233480,1233604,ler_hete,125,Sample_6,20-2000bp,2,1233480,1233604
3,1549655,1550306,ler_hete,652,Sample_6,20-2000bp,1,1549655,1550306
3,1783239,1783592,ler_hete,354,Sample_6,20-2000bp,1,1783239,1783592
3,1868488,1868855,ler_hete,368,Sample_6,20-2000bp,1,1868488,1868855
3,2644347,2644970,ler_hete,624,Sample_6,20-2000bp,3,2644347,2644970
3,3042951,3043041,ler_hete,91,Sample_6,20-2000bp,1,3042951,3043041
3,3239522,3239938,ler_hete,417,Sample_6,20-2000bp,1,3239522,3239938
3,3499012,3499237,ler_hete,226,Sample_6,20-2000bp,1,3499012,3499237
3,3654285,3654322,ler_hete,38,Sample_6,20-2000bp,1,3654285,3654322
3,4084009,4084091,ler_hete,83,Sample_6,20-2000bp,1,4084009,4084091
3,4707001,4707031,ler_hete,31,Sample_6,20-2000bp,1,4707001,4707031
3,4710124,4710227,ler_hete,104,Sample_6,20-2000bp,1,4710124,4710227
3,5335485,5335859,ler_hete,375,Sample_6,20-2000bp,1,5335485,5335859
3,5661840,5661920,ler_hete,81,Sample_6,20-2000bp,1,5661840,5661920
3,6379164,6379235,ler_hete,72,Sample_6,20-2000bp,8,6379164,6379235
4,13901375,13901422,ler_hete,48,Sample_6,20-2000bp,1,13901375,13901422
4,13940750,13940866,ler_hete,117,Sample_6,20-2000bp,6,13940750,13940866
4,14008440,14009602,ler_hete,1163,Sample_6,20-2000bp,2,14008440,14010253
4,14148672,14148714,ler_hete,43,Sample_6,20-2000bp,2,14148672,14148714
4,14245906,14246012,ler_hete,107,Sample_6,20-2000bp,1,14245906,14246012
4,14657318,14657760,ler_hete,443,Sample_6,20-2000bp,1,14657318,14657760
4,14789669,14790366,ler_hete,698,Sample_6,20-2000bp,2,14789669,14790366
4,15100585,15100677,ler_hete,93,Sample_6,20-2000bp,1,15100585,15100677
4,15110494,15110888,ler_hete,395,Sample_6,20-2000bp,1,15110494,15110888
4,15231153,15231604,ler_hete,452,Sample_6,20-2000bp,2,15231153,15231604
4,15395195,15395439,ler_hete,245,Sample_6,20-2000bp,3,15395195,15395439
4,15631736,15631793,ler_hete,58,Sample_6,20-2000bp,2,15631736,15631793
4,15785717,15785798,ler_hete,82,Sample_6,20-2000bp,3,15785717,15785798
4,15908974,15909028,ler_hete,55,Sample_6,20-2000bp,1,15908974,15909028
4,15924423,15924457,ler_hete,35,Sample_6,20-2000bp,1,15924423,15924457
4,16201079,16201141,ler_hete,63,Sample_6,20-2000bp,1,16201079,16201141
4,16234293,16234494,ler_hete,202,Sample_6,20-2000bp,1,16234293,16234494
4,16377904,16377940,ler_hete,37,Sample_6,20-2000bp,5,16377850,16377940
4,16412327,16412746,ler_hete,420,Sample_6,20-2000bp,1,16412327,16412746
4,16566702,16567563,ler_hete,862,Sample_6,20-2000bp,3,16566702,16567563
4,16581399,16581589,ler_hete,191,Sample_6,20-2000bp,2,16581399,16581589
4,16594343,16595423,ler_hete,1081,Sample_6,20-2000bp,4,16594343,16595423
4,16795581,16797144,ler_hete,1564,Sample_6,20-2000bp,2,16795581,16797144
4,16896397,16896587,ler_hete,191,Sample_6,20-2000bp,6,16896397,16897044
4,17105066,17105146,ler_hete,81,Sample_6,20-2000bp,1,17105066,17105146
4,17258505,17258539,ler_hete,35,Sample_6,20-2000bp,1,17258505,17258539
4,17372902,17373844,ler_hete,943,Sample_6,20-2000bp,4,17371540,17373844
4,17472687,17472725,ler_hete,39,Sample_6,20-2000bp,3,17472687,17472725
4,17595494,17595625,ler_hete,132,Sample_6,20-2000bp,1,17595494,17595625
4,17658142,17658415,ler_hete,274,Sample_6,20-2000bp,2,17658142,17658415
4,17764318,17764474,ler_hete,157,Sample_6,20-2000bp,7,17764318,17764474
4,17781611,17781750,ler_hete,140,Sample_6,20-2000bp,2,17781611,17781750
4,17787462,17788722,ler_hete,1261,Sample_6,20-2000bp,1,17787462,17788722
4,18080024,18080050,ler_hete,27,Sample_6,20-2000bp,5,18080024,18080050
4,18184172,18184917,ler_hete,746,Sample_6,20-2000bp,4,18184172,18184917
4,18200698,18202569,ler_hete,1872,Sample_6,20-2000bp,6,18200698,18202569
5,17034002,17034353,col_hete,352,Sample_6,20-2000bp,9,17034002,17034353
5,17091367,17093128,col_hete,1762,Sample_6,20-2000bp,11,17091327,17093746
5,17093491,17093524,col_hete,34,Sample_6,20-2000bp,11,17091327,17093746
5,17093581,17093722,col_hete,142,Sample_6,20-2000bp,8,17091327,17093746
5,18387290,18387827,col_hete,538,Sample_6,20-2000bp,13,18387290,18387827
5,18626893,18626981,col_hete,89,Sample_6,20-2000bp,5,18625350,18626981
5,18856357,18856569,col_hete,213,Sample_6,20-2000bp,6,18852083,18856569
5,19439427,19439621,col_hete,195,Sample_6,20-2000bp,6,19439344,19439992
5,20519797,20519983,col_hete,187,Sample_6,20-2000bp,8,20519797,20519983
5,21013859,21013956,col_hete,98,Sample_6,20-2000bp,17,21013859,21014256
5,21014027,21014199,col_hete,173,Sample_6,20-2000bp,6,21013859,21015295
5,21014240,21014700,col_hete,461,Sample_6,20-2000bp,15,21013890,21015295
5,21014913,21015295,col_hete,383,Sample_6,20-2000bp,16,21013890,21015295
5,21925075,21925116,col_hete,42,Sample_6,20-2000bp,5,21925075,21925116
5,22174106,22174141,col_hete,36,Sample_6,20-2000bp,6,22174106,22174141
5,22957129,22957170,col_hete,42,Sample_6,20-2000bp,6,22956358,22957170
1,17269010,17269252,ler_hete,243,Sample_7,20-2000bp,1,17269010,17269252
1,17313092,17313121,ler_hete,30,Sample_7,20-2000bp,13,17313092,17317452
1,17962453,17962635,ler_hete,183,Sample_7,20-2000bp,8,17962453,17962635
1,18230827,18230881,ler_hete,55,Sample_7,20-2000bp,3,18230564,18230881
1,18364931,18365666,ler_hete,736,Sample_7,20-2000bp,2,18364561,18365666
1,19070838,19070934,ler_hete,97,Sample_7,20-2000bp,7,19070838,19070934
1,19692426,19692447,ler_hete,22,Sample_7,20-2000bp,3,19692426,19692447
1,20705686,20705707,ler_hete,22,Sample_7,20-2000bp,1,20705686,20705707
1,20956165,20956404,ler_hete,240,Sample_7,20-2000bp,7,20956165,20956763
1,21683234,21683666,ler_hete,433,Sample_7,20-2000bp,1,21683234,21683666
1,21886371,21887778,ler_hete,1408,Sample_7,20-2000bp,1,21886371,21887778
1,22268929,22269340,ler_hete,412,Sample_7,20-2000bp,4,22268929,22269340
1,22383015,22383084,ler_hete,70,Sample_7,20-2000bp,1,22383015,22383084
1,22749892,22750267,ler_hete,376,Sample_7,20-2000bp,1,22749892,22750267
1,22976006,22976063,ler_hete,58,Sample_7,20-2000bp,1,22976006,22976063
1,23379729,23379821,ler_hete,93,Sample_7,20-2000bp,7,23379729,23379821
1,23863039,23863174,ler_hete,136,Sample_7,20-2000bp,3,23863039,23863174
1,24163836,24163862,ler_hete,27,Sample_7,20-2000bp,1,24163836,24163862
1,24217246,24217515,ler_hete,270,Sample_7,20-2000bp,4,24217246,24217521
1,25096501,25096872,ler_hete,372,Sample_7,20-2000bp,4,25096501,25096872
1,25150900,25150941,ler_hete,42,Sample_7,20-2000bp,1,25150900,25150941
2,534406,535308,col_hete,903,Sample_7,20-2000bp,10,534388,535308
2,585667,586942,col_hete,1276,Sample_7,20-2000bp,7,585667,587226
2,676936,677252,col_hete,317,Sample_7,20-2000bp,4,676936,677252
2,931461,933208,col_hete,1748,Sample_7,20-2000bp,10,931461,933208
2,19219976,19220152,col_hete,177,Sample_7,20-2000bp,9,19219976,19220152
3,1848997,1849258,col_hete,262,Sample_7,20-2000bp,7,1848997,1849258
3,21329379,21329562,col_hete,184,Sample_7,20-2000bp,9,21322239,21329562
3,21342507,21342675,col_hete,169,Sample_7,20-2000bp,7,21342251,21342675
4,5537510,5537780,ler_hete,271,Sample_7,20-2000bp,4,5537510,5537780
4,5547532,5548129,ler_hete,598,Sample_7,20-2000bp,13,5547532,5548129
4,6120968,6120990,ler_hete,23,Sample_7,20-2000bp,1,6120968,6120990
4,6259275,6260352,ler_hete,1078,Sample_7,20-2000bp,2,6258920,6260352
4,6265416,6265454,ler_hete,39,Sample_7,20-2000bp,1,6265416,6265454
4,6411642,6411663,ler_hete,22,Sample_7,20-2000bp,1,6411642,6411663
4,6479794,6480043,ler_hete,250,Sample_7,20-2000bp,1,6479794,6480043
4,6744839,6744870,ler_hete,32,Sample_7,20-2000bp,3,6744839,6744870
4,7352713,7353221,ler_hete,509,Sample_7,20-2000bp,9,7352713,7353221
4,7418120,7418901,ler_hete,782,Sample_7,20-2000bp,6,7418120,7418901
4,7908412,7908479,ler_hete,68,Sample_7,20-2000bp,2,7908412,7908479
4,7952816,7952983,ler_hete,168,Sample_7,20-2000bp,8,7952816,7952983
4,8487687,8489346,ler_hete,1660,Sample_7,20-2000bp,1,8487687,8489346
4,8569555,8569757,ler_hete,203,Sample_7,20-2000bp,8,8569555,8570007
4,8703013,8703385,ler_hete,373,Sample_7,20-2000bp,1,8703013,8703385
4,9240353,9240483,ler_hete,131,Sample_7,20-2000bp,2,9240353,9240483
4,9844641,9844732,ler_hete,92,Sample_7,20-2000bp,6,9844133,9844732
4,9887602,9887808,ler_hete,207,Sample_7,20-2000bp,1,9887602,9887808
4,10055505,10055622,ler_hete,118,Sample_7,20-2000bp,4,10055505,10055622
4,10097671,10097771,ler_hete,101,Sample_7,20-2000bp,5,10097671,10097780
4,10294836,10294881,ler_hete,46,Sample_7,20-2000bp,1,10294836,10294881
4,10739099,10739178,ler_hete,80,Sample_7,20-2000bp,1,10739099,10739178
4,11374839,11374879,ler_hete,41,Sample_7,20-2000bp,8,11374495,11374879
4,11623141,11623271,ler_hete,131,Sample_7,20-2000bp,3,11623141,11623866
4,11777750,11777822,ler_hete,73,Sample_7,20-2000bp,5,11777750,11777822
4,11860832,11861197,ler_hete,366,Sample_7,20-2000bp,2,11860832,11861197
4,12450768,12450834,ler_hete,67,Sample_7,20-2000bp,1,12450768,12450834
4,12506424,12506650,ler_hete,227,Sample_7,20-2000bp,4,12506424,12506650
4,12993773,12993929,ler_hete,157,Sample_7,20-2000bp,6,12993773,12993929
4,13940750,13940866,ler_hete,117,Sample_7,20-2000bp,6,13940750,13940866
4,14148685,14148714,ler_hete,30,Sample_7,20-2000bp,2,14148672,14148714
4,14769578,14770377,ler_hete,800,Sample_7,20-2000bp,4,14769578,14770377
4,14965226,14966087,ler_hete,862,Sample_7,20-2000bp,2,14965226,14966087
4,15231153,15231604,ler_hete,452,Sample_7,20-2000bp,2,15231153,15231604
4,15395195,15395439,ler_hete,245,Sample_7,20-2000bp,3,15395195,15395439
4,15668210,15668306,ler_hete,97,Sample_7,20-2000bp,2,15668210,15668306
4,16377904,16377940,ler_hete,37,Sample_7,20-2000bp,5,16377850,16377940
4,16950452,16950851,ler_hete,400,Sample_7,20-2000bp,3,16950452,16950851
4,17020811,17022574,ler_hete,1764,Sample_7,20-2000bp,7,17020811,17022574
4,17372902,17373844,ler_hete,943,Sample_7,20-2000bp,4,17371540,17373844
4,17397617,17397894,ler_hete,278,Sample_7,20-2000bp,5,17397617,17397894
4,17667015,17667192,ler_hete,178,Sample_7,20-2000bp,2,17667015,17667192
4,17764318,17764474,ler_hete,157,Sample_7,20-2000bp,7,17764318,17764474
4,18080024,18080050,ler_hete,27,Sample_7,20-2000bp,5,18080024,18080050
5,8845630,8846799,col_hete,1170,Sample_7,20-2000bp,11,8845630,8846799
5,9203798,9203903,col_hete,106,Sample_7,20-2000bp,4,9203798,9203903
5,9622641,9622961,col_hete,321,Sample_7,20-2000bp,18,9622587,9622961
5,9641291,9641580,col_hete,290,Sample_7,20-2000bp,11,9641291,9644485
5,9950346,9950625,col_hete,280,Sample_7,20-2000bp,5,9950346,9950625
5,9951123,9951491,col_hete,369,Sample_7,20-2000bp,5,9951123,9951491
5,9952328,9953414,col_hete,1087,Sample_7,20-2000bp,5,9952328,9953414
5,9982903,9983092,col_hete,190,Sample_7,20-2000bp,2,9982903,9983092
5,10256326,10256358,col_hete,33,Sample_7,20-2000bp,3,10256326,10256358
5,10288766,10289075,col_hete,310,Sample_7,20-2000bp,5,10288766,10289075
5,10474995,10475079,col_hete,85,Sample_7,20-2000bp,4,10474515,10475079
5,10774795,10775170,col_hete,376,Sample_7,20-2000bp,6,10774516,10775170
5,11370352,11370875,col_hete,524,Sample_7,20-2000bp,9,11368180,11370875
5,11457933,11458032,col_hete,100,Sample_7,20-2000bp,6,11457857,11458177
5,11550782,11551522,col_hete,741,Sample_7,20-2000bp,6,11550111,11551522
5,12157936,12158003,col_hete,68,Sample_7,20-2000bp,2,12157936,12158003
5,12378469,12378490,col_hete,22,Sample_7,20-2000bp,10,12378469,12378512
5,13089275,13089971,col_hete,697,Sample_7,20-2000bp,6,13089275,13089971
5,13262955,13263373,col_hete,419,Sample_7,20-2000bp,2,13262955,13263373
5,13353498,13353578,col_hete,81,Sample_7,20-2000bp,5,13352821,13353578
5,13639217,13639268,col_hete,52,Sample_7,20-2000bp,6,13639217,13639268
5,13982242,13982413,col_hete,172,Sample_7,20-2000bp,7,13982242,13982413
5,14113451,14113705,col_hete,255,Sample_7,20-2000bp,3,14113451,14113705
5,14116137,14116311,col_hete,175,Sample_7,20-2000bp,4,14116137,14116311
5,14117403,14118231,col_hete,829,Sample_7,20-2000bp,6,14117403,14118231
5,14205505,14207381,col_hete,1877,Sample_7,20-2000bp,9,14205003,14208592
5,14208486,14208592,col_hete,107,Sample_7,20-2000bp,9,14205003,14208592
5,14268619,14268892,col_hete,274,Sample_7,20-2000bp,11,14268619,14272099
5,14269015,14269077,col_hete,63,Sample_7,20-2000bp,10,14268619,14272099
5,14269498,14271198,col_hete,1701,Sample_7,20-2000bp,12,14268619,14272099
5,14272080,14272099,col_hete,20,Sample_7,20-2000bp,11,14268619,14272099
5,14557784,14559264,col_hete,1481,Sample_7,20-2000bp,11,14557707,14559695
5,14559334,14559655,col_hete,322,Sample_7,20-2000bp,11,14557707,14559695
5,14971554,14971895,col_hete,342,Sample_7,20-2000bp,6,14971554,14971895
5,15127759,15127811,col_hete,53,Sample_7,20-2000bp,10,15127573,15127811
5,15517726,15518755,col_hete,1030,Sample_7,20-2000bp,6,15517240,15518755
5,15582258,15582469,col_hete,212,Sample_7,20-2000bp,14,15582258,15582469
5,17034002,17034074,col_hete,73,Sample_7,20-2000bp,9,17034002,17034353
5,17034314,17034353,col_hete,40,Sample_7,20-2000bp,9,17034002,17034353
5,17091327,17093128,col_hete,1802,Sample_7,20-2000bp,11,17091327,17093746
5,17093491,17093581,col_hete,91,Sample_7,20-2000bp,11,17091327,17093746
5,17093722,17093746,col_hete,25,Sample_7,20-2000bp,9,17091327,17093746
5,17598054,17599481,col_hete,1428,Sample_7,20-2000bp,10,17598054,17604768
5,18387290,18387827,col_hete,538,Sample_7,20-2000bp,13,18387290,18387827
5,18668720,18669961,col_hete,1242,Sample_7,20-2000bp,17,18668720,18669961
5,19439427,19439992,col_hete,566,Sample_7,20-2000bp,7,19439344,19439992
5,20519797,20519983,col_hete,187,Sample_7,20-2000bp,8,20519797,20519983
5,22174106,22174141,col_hete,36,Sample_7,20-2000bp,6,22174106,22174141
5,22956358,22956803,col_hete,446,Sample_7,20-2000bp,4,22956358,22957170
5,22957074,22957170,col_hete,97,Sample_7,20-2000bp,6,22956358,22957170
5,24303008,24303066,col_hete,59,Sample_7,20-2000bp,6,24303008,24303066
5,25967700,25968193,col_hete,494,Sample_7,20-2000bp,8,25967700,25968193
5,26515639,26515680,col_hete,42,Sample_7,20-2000bp,3,26515639,26515680
5,26684224,26686171,col_hete,1948,Sample_7,20-2000bp,9,26684224,26686171
1,1425813,1426278,col_hete,466,Sample_c42,20-2000bp,6,1425645,1426358
1,2415504,2415952,col_hete,449,Sample_c42,20-2000bp,3,2415504,2415952
1,3729164,3730139,col_hete,976,Sample_c42,20-2000bp,8,3728653,3730139
1,5044461,5044514,col_hete,54,Sample_c42,20-2000bp,6,5044354,5044923
1,5355288,5355411,col_hete,124,Sample_c42,20-2000bp,9,5352243,5355411
1,7065981,7066119,col_hete,139,Sample_c42,20-2000bp,6,7065954,7075070
1,7074915,7075070,col_hete,156,Sample_c42,20-2000bp,8,7065954,7075070
1,8440278,8440388,col_hete,111,Sample_c42,20-2000bp,2,8440278,8440388
1,9918846,9919034,col_hete,189,Sample_c42,20-2000bp,6,9918846,9919034
1,11285004,11285116,ler_hete,113,Sample_c42,20-2000bp,1,11285004,11285116
1,11581226,11581647,ler_hete,422,Sample_c42,20-2000bp,1,11581226,11581647
1,11770495,11771208,ler_hete,714,Sample_c42,20-2000bp,1,11770495,11771208
1,12150733,12150778,ler_hete,46,Sample_c42,20-2000bp,1,12150733,12150778
1,12214794,12215060,ler_hete,267,Sample_c42,20-2000bp,1,12214794,12215060
1,12334497,12336183,ler_hete,1687,Sample_c42,20-2000bp,12,12334497,12336183
1,12441309,12441778,ler_hete,470,Sample_c42,20-2000bp,1,12441309,12441778
1,12446825,12447013,ler_hete,189,Sample_c42,20-2000bp,1,12446825,12447013
1,12468178,12468506,ler_hete,329,Sample_c42,20-2000bp,1,12468178,12468506
1,12514848,12515012,ler_hete,165,Sample_c42,20-2000bp,8,12514848,12515012
1,12933635,12933789,ler_hete,155,Sample_c42,20-2000bp,1,12933635,12933789
1,12956077,12956469,ler_hete,393,Sample_c42,20-2000bp,8,12956077,12956469
1,13165845,13165904,ler_hete,60,Sample_c42,20-2000bp,1,13165845,13165904
1,13291283,13291698,ler_hete,416,Sample_c42,20-2000bp,1,13291283,13291698
1,13586645,13586674,ler_hete,30,Sample_c42,20-2000bp,6,13586645,13586674
1,13620970,13621000,ler_hete,31,Sample_c42,20-2000bp,3,13620970,13621000
1,13621360,13621392,ler_hete,33,Sample_c42,20-2000bp,1,13621360,13621392
1,13703254,13703869,ler_hete,616,Sample_c42,20-2000bp,2,13703254,13703869
1,13836792,13837193,ler_hete,402,Sample_c42,20-2000bp,6,13836792,13837193
1,13849751,13850656,ler_hete,906,Sample_c42,20-2000bp,2,13849751,13850656
1,13876810,13876854,ler_hete,45,Sample_c42,20-2000bp,1,13876810,13876854
1,14040996,14041771,ler_hete,776,Sample_c42,20-2000bp,1,14040996,14041771
1,15610340,15610887,ler_hete,548,Sample_c42,20-2000bp,1,15610340,15610887
1,16193895,16194540,ler_hete,646,Sample_c42,20-2000bp,2,16193895,16194540
1,16341114,16341348,ler_hete,235,Sample_c42,20-2000bp,8,16341114,16341348
1,16373121,16373143,ler_hete,23,Sample_c42,20-2000bp,1,16373121,16373143
1,16376394,16376440,ler_hete,47,Sample_c42,20-2000bp,1,16376394,16376440
1,16863220,16863720,ler_hete,501,Sample_c42,20-2000bp,4,16863220,16863720
1,17313092,17313121,ler_hete,30,Sample_c42,20-2000bp,13,17313092,17317452
1,17497840,17497899,ler_hete,60,Sample_c42,20-2000bp,1,17497840,17497899
1,20909826,20910061,col_hete,236,Sample_c42,20-2000bp,4,20909786,20910061
1,20910244,20910301,col_hete,58,Sample_c42,20-2000bp,1,20910244,20910301
1,21754426,21754643,col_hete,218,Sample_c42,20-2000bp,7,21754426,21758521
1,21758493,21758521,col_hete,29,Sample_c42,20-2000bp,7,21754426,21758521
1,22089483,22089646,col_hete,164,Sample_c42,20-2000bp,8,22089483,22089646
1,22695913,22695934,col_hete,22,Sample_c42,20-2000bp,5,22695913,22695934
1,23459443,23459647,col_hete,205,Sample_c42,20-2000bp,6,23459403,23459647
1,23710356,23710381,col_hete,26,Sample_c42,20-2000bp,3,23710356,23710381
1,24553485,24554527,col_hete,1043,Sample_c42,20-2000bp,5,24553485,24555127
1,24554633,24555127,col_hete,495,Sample_c42,20-2000bp,6,24553485,24555127
1,24705196,24705823,col_hete,628,Sample_c42,20-2000bp,15,24705196,24705823
1,25976699,25976791,col_hete,93,Sample_c42,20-2000bp,7,25976699,25976791
1,26367855,26368829,col_hete,975,Sample_c42,20-2000bp,10,26367855,26371395
1,28993890,28994182,col_hete,293,Sample_c42,20-2000bp,9,28993890,28994182
2,18620092,18620346,ler_hete,255,Sample_c42,20-2000bp,5,18620092,18620346
2,18922690,18922805,ler_hete,116,Sample_c42,20-2000bp,1,18922690,18922805
2,19156543,19156747,ler_hete,205,Sample_c42,20-2000bp,2,19156543,19156747
