Helianthus	Helia_divaricatus	Queries	NC_023109	151045	83589-108182,126452-151045	1-83588	108183-126451
Helianthus	Helia_giganteus	Queries	NC_023107	151066	83591-108184,126473-151066	1-83590	108185-126472
Helianthus	Helia_grosseserratus	Queries	NC_023108	151017	83560-108154,126423-151017	1-83559	108155-126422
Helianthus	Helia_hirsutus	Queries	NC_023111	151045	83587-108181,126451-151045	1-83586	108182-126450
Helianthus	Helia_maximiliani	Queries	NC_023114	151007	83566-108161,126412-151007	1-83565	108162-126411
Helianthus	Helia_strumosus	Queries	NC_023113	151044	83567-108161,126450-151044	1-83566	108162-126449
Helianthus	Helia_tuberosus	Queries	NC_023112	151047	83590-108184,126453-151047	1-83589	108185-126452
Saussurea	Sau_chabyoungsanica	Queries	NC_036677	152446	83398-108582,127262-152446	1-83397	108583-127261
Saussurea	Sau_involucrata	Target	NC_029465	152490	28985-54184,72825-98025	1-28984,98026-152490	54185-72824
Saussurea	Sau_polylepis	Queries	NC_036490	152488	83418-108608,127298-152488	1-83417	108609-127297
Taraxacum	Tar_amplum	Queries	NC_031816	151349	83927-108366,126910-151349	1-83926	108367-126909
Taraxacum	Tar_brevicorniculatum	Queries	NC_032056	151282	83863-108299,126851-151282	1-83862	108300-126850
Taraxacum	Tar_kok_saghyz	Queries	NC_032057	151338	83987-108426,126899-151338	1-83986	108427-126898
Taraxacum	Tar_mongolicum	Queries	NC_031396	151451	84053-108481,127023-151451	1-84052	108482-127022
Taraxacum	Tar_obtusifrons	Queries	NC_031815	151322	83890-108329,126883-151322	1-83889	108330-126882
Taraxacum	Tar_officinale	Target	NC_030772	151324	83896-108335,126885-151324	1-83895	108336-126884
Taraxacum	Tar_platycarpum	Queries	NC_031395	151307	83923-108361,126869-151307	1-83922	108362-126868
#Adenophora	Adenop_divaricata	Target	NC_036221	176331	MULTI	MULTI	MULTI
#Adenophora	Adenop_erecta	Queries	NC_036222	173324	MULTI	MULTI	MULTI
#Adenophora	Adenop_remotiflora	Queries	NC_026999	171724	MULTI	MULTI	MULTI
#Adenophora	Adenop_stricta	Queries	NC_036223	159759	MULTI	MULTI	MULTI
Burmeistera	Burme_auriculata	Queries	NC_035778	165772	83840-121095,128517-165772	1-83839	121096-128516
Burmeistera	Burme_borjensis	Queries	NC_035777	163961	83437-119964,127434-163961	1-83436	119965-127433
Burmeistera	Burme_ceratocarpa	Queries	NC_035776	165820	83916-121156,128580-165820	1-83915	121157-128579
Burmeistera	Burme_crispiloba	Target	NC_035775	165350	83710-120821,128239-165350	1-83709	120822-128238
Burmeistera	Burme_cyclostigmata	Queries	NC_035774	165032	83553-120585,128000-165032	1-83552	120586-127999
Burmeistera	Burme_cylindrocarpa	Queries	NC_035773	164865	83441-120479,127827-164865	1-83440	120480-127826
Burmeistera	Burme_domingensis	Queries	NC_035772	165547	83958-121053,128452-165547	1-83957	121054-128451
Burmeistera	Burme_fuscoapicata	Queries	NC_035771	165222	83772-120788,128206-165222	1-83771	120789-128205
Burmeistera	Burme_loejtnantii	Queries	NC_035770	165888	84026-121232,128682-165888	1-84025	121233-128681
Burmeistera	Burme_lutosa	Queries	NC_035769	165367	83838-120889,128316-165367	1-83837	120890-128315
Burmeistera	Burme_oyacachensis	Queries	NC_035768	164048	83493-120052,127489-164048	1-83492	120053-127488
Burmeistera	Burme_parviflora	Queries	NC_035767	164989	83643-120607,128025-164989	1-83642	120608-128024
Burmeistera	Burme_pirrensis	Queries	NC_035766	165353	83826-120881,128298-165353	1-83825	120882-128297
Burmeistera	Burme_resupinata	Queries	NC_035765	166128	83846-121279,128695-166128	1-83845	121280-128694
Burmeistera	Burme_rubrosepala	Queries	NC_035764	165466	83798-120919,128345-165466	1-83797	120920-128344
Burmeistera	Burme_smaragdi	Queries	NC_035763	165288	83515-120699,128104-165288	1-83514	120700-128103
Burmeistera	Burme_sodiroana	Queries	NC_035762	165511	83748-120920,128339-165511	1-83747	120921-128338
#Campanula	Camp_punctata	Target	NC_033337	169341	MULTI	MULTI	MULTI
#Campanula	Camp_takesimana	Queries	NC_026203	169551	MULTI	MULTI	MULTI
Centropogon	Centropog_granulosus	Target	NC_035354	166198	83621-121210,128609-166198	1-83620	121211-128608
Centropogon	Centropog_nigricans	Queries	NC_035761	165515	84066-121082,128499-165515	1-84065	121083-128498
Codonopsis	Codo_lanceolata	Target	NC_037949	403704	155881-158209,239395-241723	1-155880,241724-403704	158210-239394
Codonopsis	Codo_minima	Queries	NC_036311	169321	85507-123381,131447-169321	1-85506	123382-131446
Cyanea	Cyan_fissa	Queries	NC_033363	165068	82764-119990,127842-165068	1-82763	119991-127841
Cyanea	Cyan_leptostegia	Target	NC_035356	163907	81946-118964,126889-163907	1-81945	118965-126888
Cyphia	Cyph_angustiloba	Target	NC_036086	185219	76807-127114,134912-185219	1-76806	127115-134911
Cyphia	Cyph_banksiana	Queries	NC_036087	170666	82828-122873,130621-170666	1-82827	122874-130620
Cyphia	Cyph_belfastica	Queries	NC_036088	184784	77310-127129,134965-184784	1-77309	127130-134964
Cyphia	Cyph_crenata	Queries	NC_036089	178956	79042-124956,133042-178956	1-79041	124957-133041
Cyphia	Cyph_dentariifolia	Queries	NC_036090	175713	82334-125119,132928-175713	1-82333	125120-132927
Cyphia	Cyph_glandulifera	Queries	NC_036091	176129	79172-123620,131681-176129	1-79171	123621-131680
Cyphia	Cyph_phyteuma	Queries	NC_036092	173434	81387-123441,131380-173434	1-81386	123442-131379
Cyphia	Cyph_schlechteri	Queries	NC_036093	183788	83826-129893,137721-183788	1-83825	129894-137720
Cyphia	Cyph_tortilis	Queries	NC_036094	187672	77318-128603,136387-187672	1-77317	128604-136386
Downingia	Dow_cuspidata	Target	NC_035359	136733	76404-98404,114733-136733	1-76403	98405-114732
Downingia	Dow_elegans	Queries	NC_035360	132649	77140-97808,111981-132649	1-77139	97809-111980
Lobelia	Lobe_aberdarica	Queries	NC_035365	163902	82244-119131,127015-163902	1-82243	119132-127014
Lobelia	Lobe_acrochila	Queries	NC_035366	164047	82637-119353,127331-164047	1-82636	119354-127330
Lobelia	Lobe_anceps	Queries	NC_033366	164624	81850-119167,127307-164624	1-81849	119168-127306
Lobelia	Lobe_bambuseti	Queries	NC_035368	164051	82458-119312,127197-164051	1-82457	119313-127196
#Lobelia	Lobe_baumannii	Queries	NC_036096	162280	MULTI	MULTI	MULTI
Lobelia	Lobe_bequaertii	Queries	NC_035369	164299	82313-119361,127251-164299	1-82312	119362-127250
Lobelia	Lobe_boninensis	Queries	NC_033367	162436	81388-118099,125725-162436	1-81387	118100-125724
Lobelia	Lobe_cardinalis	Queries	NC_036097	166665	80594-119614,127645-166665	1-80593	119615-127644
Lobelia	Lobe_chinensis	Queries	NC_035370	164396	82461-119447,127410-164396	1-82460	119448-127409
Lobelia	Lobe_columnaris	Queries	NC_035371	165416	82565-120015,127966-165416	1-82564	120016-127965
Lobelia	Lobe_davidii	Queries	NC_035372	166287	83851-121088,129050-166287	1-83850	121089-129049
Lobelia	Lobe_doniana	Queries	NC_035373	165003	82809-119917,127895-165003	1-82808	119918-127894
Lobelia	Lobe_erinus	Target	NC_036098	166019	81504-119865,127658-166019	1-81503	119866-127657
Lobelia	Lobe_galpinii	Queries	NC_036071	165607	83190-120352,128445-165607	1-83189	120353-128444
Lobelia	Lobe_gibberoa	Queries	NC_035374	164477	82606-119597,127486-164477	1-82605	119598-127485
#Lobelia	Lobe_hartlaubii	Queries	NC_036072	162298	MULTI	MULTI	MULTI
Lobelia	Lobe_holstii	Queries	NC_036073	161906	81464-117708,125662-161906	1-81463	117709-125661
Lobelia	Lobe_inflata	Queries	NC_033368	168823	84699-122754,130768-168823	1-84698	122755-130767
Lobelia	Lobe_jasionoides	Queries	NC_033369	165612	83009-120336,128285-165612	1-83008	120337-128284
Lobelia	Lobe_kauaensis	Queries	NC_035375	165063	82260-119677,127646-165063	1-82259	119678-127645
Lobelia	Lobe_laxa	Queries	NC_036074	166601	83136-120744,128993-166601	1-83135	120745-128992
Lobelia	Lobe_laxiflora	Queries	NC_033370	167217	83817-121497,129537-167217	1-83816	121498-129536
Lobelia	Lobe_linearis	Queries	NC_036075	167549	82055-120680,128924-167549	1-82054	120681-128923
Lobelia	Lobe_longisepala	Queries	NC_033371	163840	82444-119263,127021-163840	1-82443	119264-127020
Lobelia	Lobe_lukwangulensis	Queries	NC_035376	163845	82195-119144,126896-163845	1-82194	119145-126895
Lobelia	Lobe_malowensis	Queries	NC_036076	159907	80791-116626,124072-159907	1-80790	116627-124071
Lobelia	Lobe_melliana	Queries	NC_035377	165413	82612-120203,127822-165413	1-82611	120204-127821
Lobelia	Lobe_mildbraedii	Queries	NC_035378	164214	82668-119462,127420-164214	1-82667	119463-127419
Lobelia	Lobe_morogoroensis	Queries	NC_033372	162826	82097-118592,126331-162826	1-82096	118593-126330
Lobelia	Lobe_muscoides	Queries	NC_035379	164719	82929-119907,127741-164719	1-82928	119908-127740
Lobelia	Lobe_niihauensis	Queries	NC_035380	163898	82217-119070,127045-163898	1-82216	119071-127044
Lobelia	Lobe_organensis	Queries	NC_035382	163974	82023-119226,126771-163974	1-82022	119227-126770
Lobelia	Lobe_patula	Queries	NC_036077	161109	81606-117364,125351-161109	1-81605	117365-125350
Lobelia	Lobe_petiolata	Queries	NC_035383	165035	82810-119929,127916-165035	1-82809	119930-127915
#Lobelia	Lobe_physaloides	Queries	NC_036085	170087	MULTI	MULTI	MULTI
Lobelia	Lobe_polyphylla	Queries	NC_033373	167088	84037-121534,129591-167088	1-84036	121535-129590
Lobelia	Lobe_puberula	Queries	NC_036078	163621	80886-118232,126275-163621	1-80885	118233-126274
Lobelia	Lobe_rhynchopetalum	Queries	NC_035384	164254	82717-119506,127465-164254	1-82716	119507-127464
Lobelia	Lobe_ritabeaniana	Queries	NC_035385	163440	82264-118959,126745-163440	1-82263	118960-126744
Lobelia	Lobe_sancta	Queries	NC_035386	163423	82260-118956,126727-163423	1-82259	118957-126726
Lobelia	Lobe_seguinii	Queries	NC_035387	166534	84003-121288,129249-166534	1-84002	121289-129248
Lobelia	Lobe_sessilifolia	Queries	NC_035388	165656	83218-120443,128431-165656	1-83217	120444-128430
Lobelia	Lobe_sonderiana	Queries	NC_036079	167593	83448-121355,129686-167593	1-83447	121356-129685
Lobelia	Lobe_spicata	Queries	NC_036080	165680	82533-120094,128119-165680	1-82532	120095-128118
Lobelia	Lobe_stricklandiae	Queries	NC_033374	163930	82094-119210,126814-163930	1-82093	119211-126813
Lobelia	Lobe_stuhlmannii	Queries	NC_035389	164767	82852-119869,127750-164767	1-82851	119870-127749
Lobelia	Lobe_telekii	Queries	NC_035390	164360	82664-119524,127500-164360	1-82663	119525-127499
Lobelia	Lobe_thapsoidea	Queries	NC_035391	164158	82040-119303,126895-164158	1-82039	119304-126894
Lobelia	Lobe_thermalis	Queries	NC_036081	163968	81381-118852,126497-163968	1-81380	118853-126496
Lobelia	Lobe_thuliniana	Queries	NC_033375	163459	81927-118775,126611-163459	1-81926	118776-126610
Lobelia	Lobe_udzungwensis	Queries	NC_035392	163628	82378-119118,126888-163628	1-82377	119119-126887
Lobelia	Lobe_urens	Queries	NC_035393	165407	82898-120265,128040-165407	1-82897	120266-128039
Lobelia	Lobe_wollastonii	Queries	NC_035394	164711	82761-119790,127682-164711	1-82760	119791-127681
Lobelia	Lobe_yuccoides	Queries	NC_035395	163791	82264-119089,126966-163791	1-82263	119090-126965
Monopsis	Monop_alba	Target	NC_036082	167768	81776-121003,128541-167768	1-81775	121004-128540
Monopsis	Monop_flava	Queries	NC_036083	167534	81942-120722,128754-167534	1-81941	120723-128753
Pratia	Prat_angulata	Target	NC_035367	164856	82621-119758,127719-164856	1-82620	119759-127718
Pratia	Prat_nummularia	Queries	NC_035381	165428	82765-120105,128088-165428	1-82764	120106-128087
Sclerotheca	Scl_longistigmata	Target	NC_035353	164283	82292-119524,127051-164283	1-82291	119525-127050
Sclerotheca	Scl_viridiflora	Queries	NC_035396	163990	82133-119284,126839-163990	1-82132	119285-126838
Illicium	Ill_anisatum	Queries	NC_034703	142723	96655-107503,127728-138576	1-96654,138577-142723	107504-127727
Illicium	Ill_floridanum	Target	NC_034685	143571	101352-112369,132554-143571	1-101351	112370-132553
Illicium	Ill_henryi	Queries	NC_034699	143240	97316-108263,128091-139038	1-97315,139039-143240	108264-128090
Illicium	Ill_oligandrum	Queries	NC_009600	148553	98058-113171,133439-148553	1-98057	113172-133438
Illicium	Ill_verum	Queries	NC_034689	143187	96738-107779,128015-139056	1-96737,139057-143187	107780-128014
Schisandra	Schisa_chinensis	Queries	NC_034908	146859	95668-112128,130399-146859	1-95667	112129-130398
Schisandra	Schisa_sphenanthera	Target	NC_037145	146843	95629-112095,130377-146843	1-95628	112096-130376
Aethionema	Aet_arabicum	Queries	NC_034367	154234	83403-109960,127677-154234	1-83402	109961-127676
Aethionema	Aet_cordifolium	Queries	NC_009265	154168	83419-109922,127665-154168	1-83418	109923-127664
Aethionema	Aet_grandiflorum	Target	NC_009266	154243	83489-109983,127749-154243	1-83488	109984-127748
Arabidopsis	Arabid_arenicola	Queries	NC_030346	154610	84235-110492,128353-154610	1-84234	110493-128352
Arabidopsis	Arabid_arenosa	Queries	NC_029334	154871	84465-110725,128611-154871	1-84464	110726-128610
Arabidopsis	Arabid_cebennensis	Queries	NC_029335	154504	84161-110417,128248-154504	1-84160	110418-128247
Arabidopsis	Arabid_croatica	Queries	NC_030347	154728	84337-110601,128464-154728	1-84336	110602-128463
Arabidopsis	Arabid_halleri	Queries	NC_034366	154671	84279-110539,128411-154671	1-84278	110540-128410
Arabidopsis	Arabid_lyrata	Queries	NC_034365	154678	84272-110532,128418-154678	1-84271	110533-128417
Arabidopsis	Arabid_lyrata_subsp_lyrata	Queries	NC_034379	154923	84473-110733,128663-154923	1-84472	110734-128662
Arabidopsis	Arabid_neglecta	Queries	NC_030348	154799	84398-110657,128540-154799	1-84397	110658-128539
Arabidopsis	Arabid_pedemontana	Queries	NC_029336	154895	84479-110750,128624-154895	1-84478	110751-128623
Arabidopsis	Arabid_petrogena	Queries	NC_030349	154865	84479-110734,128610-154865	1-84478	110735-128609
Arabidopsis	Arabid_suecica	Queries	NC_030350	154366	84094-110352,128108-154366	1-84093	110353-128107
Arabidopsis	Arabid_thaliana	Target	NC_000932	154478	84171-110434,128215-154478	1-84170	110435-128214
Arabidopsis	Arabid_umezawana	Queries	NC_030351	154645	84252-110512,128385-154645	1-84251	110513-128384
Arabis	Arabis_alpina	Target	NC_023367	152866	82340-108634,126572-152866	1-82339	108635-126571
Arabis	Arabis_flagellosa	Queries	NC_037475	153673	82784-109202,127255-153673	1-82783	109203-127254
Arabis	Arabis_hirsuta	Queries	NC_009268	153689	82820-109236,127273-153689	1-82819	109237-127272
Brassica	Brassi_juncea	Target	NC_028272	153483	83287-109497,127273-153483	1-83286	109498-127272
Brassica	Brassi_napus	Queries	NC_016734	152860	83031-109065,126826-152860	1-83030	109066-126825
Brassica	Brassi_nigra	Queries	NC_030450	153633	83553-109745,127441-153633	1-83552	109746-127440
Brassica	Brassi_rapa_subsp_pekinensis	Queries	NC_015139	153482	83282-109494,127270-153482	1-83281	109495-127269
Bunias	Bun_erucago	Queries	NC_036110	153742	83533-109790,127485-153742	1-83532	109791-127484
Bunias	Bun_orientalis	Target	NC_036111	154012	83686-109933,127765-154012	1-83685	109934-127764
Capsella	Capse_bursa_pastoris	Target	NC_009270	154490	83742-110192,128040-154490	1-83741	110193-128039
Capsella	Capse_grandiflora	Queries	NC_028517	154638	83880-110341,128177-154638	1-83879	110342-128176
Capsella	Capse_rubella	Queries	NC_027693	154601	83823-110284,128140-154601	1-83822	110285-128139
Cardamine	Carda_amara	Target	NC_036962	154561	84282-110568,128275-154561	1-84281	110569-128274
Cardamine	Carda_impatiens	Queries	NC_026445	155611	84711-111186,129136-155611	1-84710	111187-129135
Cardamine	Carda_oligosperma	Queries	NC_036963	153888	83195-109657,127426-153888	1-83194	109658-127425
Cardamine	Carda_parviflora	Queries	NC_036964	154684	83935-110443,128176-154684	1-83934	110444-128175
Cardamine	Carda_resedifolia	Queries	NC_026446	155036	84166-110667,128535-155036	1-84165	110668-128534
Cochlearia	Coch_borzaeana	Queries	NC_029253	154599	83661-110059,128201-154599	1-83660	110060-128200
Cochlearia	Coch_islandica	Queries	NC_029254	154570	83681-110077,128174-154570	1-83680	110078-128173
Cochlearia	Coch_pyrenaica	Target	NC_029331	154569	83624-110020,128173-154569	1-83623	110021-128172
Cochlearia	Coch_tridactylites	Queries	NC_029332	154718	83793-110195,128314-154718	1-83792	110196-128313
Draba	Draba_nemorosa	Target	NC_009272	153289	82474-108818,126945-153289	1-82473	108819-126944
Draba	Draba_oreades	Queries	NC_037760	153503	82684-109046,127141-153503	1-82683	109047-127140
Eutrema	Eut_botschantzevii	Queries	NC_029379	153279	83817-109744,127352-153279	1-83816	109745-127351
Eutrema	Eut_halophilum	Queries	NC_029378	153311	83847-109774,127384-153311	1-83846	109775-127383
Eutrema	Eut_heterophyllum	Queries	NC_028728	153876	83962-110029,127809-153876	1-83961	110030-127808
Eutrema	Eut_salsugineum	Target	NC_028170	153407	83896-109847,127456-153407	1-83895	109848-127455
Eutrema	Eut_yunnanense	Queries	NC_028727	153948	84098-110141,127905-153948	1-84097	110142-127904
#Hesperis	Hesperis_matronalis	Target	NC_035511	153907	MULTI	MULTI	MULTI
Hesperis	Hesperis_sylvestris	Queries	NC_035512	154415	84318-110506,128215-154415	1-84317	110507-128214
Lepidium	Lepi_meyenii	Queries	NC_034363	154403	83944-110184,128163-154403	1-83943	110185-128162
Lepidium	Lepi_virginicum	Target	NC_009273	154743	84036-110395,128384-154743	1-84035	110396-128383
Lobularia	Lobu_libyca	Queries	NC_035513	152542	82315-108585,126272-152542	1-82314	108586-126271
Lobularia	Lobu_maritima	Target	NC_009274	152659	82400-108695,126364-152659	1-82399	108696-126363
Orychophragmus	Oryc_diffusus	Target	NC_033498	153777	83457-109711,127523-153777	1-83456	109712-127522
Orychophragmus	Oryc_hupehensis	Queries	NC_033500	153184	83061-109284,126961-153184	1-83060	109285-126960
Orychophragmus	Oryc_taibaiensis	Queries	NC_033499	153255	83107-109339,127023-153255	1-83106	109340-127022
Pachycladon	Pachyc_cheesemanii	Target	NC_021102	154498	83551-110045,128005-154498	1-83550	110046-128004
Pachycladon	Pachyc_enysii	Queries	NC_018565	154896	83926-110428,128445-154896	1-83925	110429-128444
Pachycladon	Pachyc_fastigiatum	Queries	NC_029768	154492	83899-110179,128212-154492	1-83898	110180-128211
Pugionium	Pug_cornutum	Queries	NC_030516	154992	84105-110541,128556-154992	1-84104	110542-128555
Pugionium	Pug_dolabratum	Target	NC_030515	155002	84098-110534,128566-155002	1-84097	110535-128565
Sinalliaria	Sinal_limprichtiana	Target	NC_034287	153746	83460-109721,127485-153746	1-83459	109722-127484
Sinalliaria	Sinal_limprichtiana_var_grandifolia	Queries	NC_034286	153964	83671-109923,127712-153964	1-83670	109924-127711
#Agrostemma	Agroste_githago	Outgroup	NA	NA	NA	NA	NA
#Colobanthus	Colo_apetalus	Target	NC_036424	151228	MULTI	MULTI	MULTI
Colobanthus	Colo_quitensis	Queries	NC_028080	151276	83463-108765,125974-151276	1-83462	108766-125973
